0.5	0.947571	
0.499725	0.943437	
0.498993	0.936947	
0.497772	0.928067	
0.496063	0.916785	
0.493866	0.903198	
0.49118	0.887313	
0.488007	0.869185	
0.484344	0.848858	
0.480225	0.826389	
0.725616	0.878693	
0.720413	0.857461	
0.714523	0.833525	
0.707932	0.80699	
0.700638	0.777881	
0.692673	0.746368	
0.684006	0.712547	
0.674667	0.676536	
0.664658	0.63848	
0.653992	0.598528	
0.767715	0.59523	
0.755714	0.554554	
0.742973	0.512008	
0.729515	0.467795	
0.71534	0.422082	
0.700493	0.374985	
0.684898	0.326763	
0.668663	0.277538	
0.651756	0.227565	
0.634216	0.17698	
0.678566	0.14518	
0.659748	0.0953313	
0.640285	0.045219	
0.62022	-0.0048718	
0.599522	-0.0547669	
0.578274	-0.104317	
0.556408	-0.153299	
0.534039	-0.201502	
0.51112	-0.248766	
0.487701	-0.294933	
0.495045	-0.330181	
0.470682	-0.372867	
0.445814	-0.414036	
0.420553	-0.453486	
0.394884	-0.491068	
0.368818	-0.526646	
0.342352	-0.560079	
0.315603	-0.59123	
0.288519	-0.619958	
0.261154	-0.646215	
0.24914	-0.66506	
0.221303	-0.68564	
0.193183	-0.703539	
0.164927	-0.718595	
0.136498	-0.730794	
0.107932	-0.740068	
0.079257	-0.746439	
0.0505323	-0.749808	
0.0217314	-0.750195	
-0.00708771	-0.747607	
-0.0281096	-0.739635	
-0.05689	-0.730942	
-0.085629	-0.719384	
-0.114253	-0.70497	
-0.14281	-0.687785	
-0.171193	-0.667825	
-0.199416	-0.645284	
-0.227419	-0.620174	
-0.255217	-0.592596	
-0.28278	-0.562677	
-0.306169	-0.529302	
-0.333133	-0.494988	
-0.35977	-0.458691	
-0.386075	-0.4206	
-0.411981	-0.380849	
-0.437495	-0.339558	
-0.462562	-0.296977	
-0.487184	-0.253202	
-0.511306	-0.208408	
-0.534945	-0.162808	
-0.55613	-0.115908	
-0.578706	-0.0691492	
-0.600692	-0.0221007	
-0.622084	0.0250209	
-0.64288	0.0720572	
-0.663053	0.118856	
-0.682575	0.165141	
-0.701386	0.210801	
-0.719551	0.25566	
-0.736985	0.299486	
-0.752735	0.342467	
-0.768723	0.383821	
-0.783928	0.423673	
-0.798377	0.461821	
-0.812041	0.498217	
-0.824904	0.532634	
-0.836954	0.564962	
-0.848191	0.595086	
-0.858585	0.622886	
-0.868126	0.648217	
-0.876337	0.671172	
-0.884179	0.691331	
-0.89114	0.708815	
-0.897236	0.723464	
-0.90245	0.735315	
-0.906745	0.744283	
-0.910176	0.750315	
-0.912712	0.753414	
-0.914339	0.753551	
-0.915081	0.750714	
-0.91467	0.745041	
-0.913586	0.736351	
-0.911634	0.724769	
-0.908762	0.710334	
-0.905021	0.693127	
-0.900364	0.673228	
-0.894816	0.65064	
-0.888393	0.625517	
-0.88112	0.597936	
-0.872976	0.568014	
-0.863829	0.535911	
-0.853949	0.50166	
-0.843238	0.465442	
-0.8317	0.427372	
-0.819362	0.38764	
-0.8062	0.34641	
-0.792226	0.303805	
-0.77751	0.259994	
-0.762002	0.215167	
-0.745753	0.169505	
-0.728729	0.123211	
-0.711001	0.0763913	
-0.692615	0.029291	
-0.67351	-0.0179425	
-0.653791	-0.065091	
-0.633386	-0.111982	
-0.612361	-0.158431	
-0.590751	-0.204293	
-0.568562	-0.24932	
-0.545789	-0.293391	
-0.522476	-0.336252	
-0.498659	-0.37785	
-0.474359	-0.417941	
-0.449578	-0.45642	
-0.424399	-0.493086	
-0.398755	-0.527823	
-0.372739	-0.560478	
-0.34634	-0.590946	
-0.31962	-0.619075	
-0.292578	-0.644803	
-0.265236	-0.667974	
-0.237641	-0.688529	
-0.209805	-0.706377	
-0.181759	-0.721496	
-0.153575	-0.733726	
-0.125189	-0.743129	
-0.0967089	-0.749569	
-0.0681283	-0.753084	
-0.0394793	-0.75366	
-0.0107912	-0.751265	
0.0179254	-0.745913	
0.0466152	-0.737636	
0.0752426	-0.726479	
0.103822	-0.712463	
0.132258	-0.695659	
0.160611	-0.67613	
0.188767	-0.653929	
0.21676	-0.629167	
0.244543	-0.601928	
0.27207	-0.572349	
0.299337	-0.540498	
0.326317	-0.506544	
0.352959	-0.4706	
0.379273	-0.4328	
0.405179	-0.393331	
0.430739	-0.352317	
0.455834	-0.309874	
0.480481	-0.266243	
0.504657	-0.221557	
0.528339	-0.176037	
0.551524	-0.129777	
0.574139	-0.0830448	
0.596188	-0.0359899	
0.617676	0.0112305	
0.638533	0.0584002	
0.65879	0.105336	
0.678356	0.151856	
0.697272	0.19778	
0.715494	0.242951	
0.733011	0.287134	
0.749822	0.330223	
0.76589	0.371991	
0.781187	0.412303	
0.795746	0.451019	
0.809501	0.48794	
0.822467	0.522974	
0.834601	0.555939	
0.84595	0.586714	
0.856435	0.615189	
0.866078	0.641248	
0.874881	0.664837	
0.882823	0.685751	
0.889861	0.704015	
0.896073	0.719528	
0.901363	0.73219	
0.905802	0.741986	
0.909305	0.748886	
0.911958	0.752829	
0.91366	0.753822	
0.914484	0.751868	
0.91443	0.746969	
0.913457	0.739116	
0.911575	0.728381	
0.908821	0.714775	
0.905149	0.698401	
0.900594	0.679251	
0.895143	0.657463	
0.88881	0.633068	
0.881604	0.60619	
0.873532	0.576953	
0.864594	0.545451	
0.8548	0.5118	
0.844185	0.476159	
0.832737	0.438625	
0.820433	0.399402	
0.807352	0.358608	
0.793458	0.316402	
0.778786	0.272924	
0.763342	0.228388	
0.747161	0.182977	
0.73024	0.136831	
0.712587	0.0901592	
0.694248	0.0431334	
0.675219	-0.00404549	
0.655517	-0.0512451	
0.635183	-0.0981926	
0.614197	-0.144808	
0.59261	-0.190839	
0.570453	-0.236117	
0.547744	-0.28046	
0.524483	-0.323735	
0.500703	-0.365718	
0.476427	-0.406259	
0.451684	-0.445199	
